customer_id,current_linkedin_activity,email_domain,linkedin_skill_code,mentor_program_involvement,negative_review_in_past_5_years,recruiting_location_code,recruiting_method_code,weekly_consumption,years_of_membership,survey_attitude_towards_company,survey_attitude_towards_product_features,survey_attitude_towards_performance,survey_attitude_towards_usability,survey_attitude_towards_product_quality,survey_attitude_towards_customer_service
f855ab82-dd10-4c36-af9b-9479f979dbff,2,timesonline.co.uk,21249,2,1,88743,21249,42,5,3,3,2,1,4,4
ac0dd437-1de3-4270-9032-c07146a35fc9,4,mysql.com,10000,1,1,66245,10000,38,0,2,3,5,1,7,5
95777737-e86c-4065-84d5-a2c59c13b54f,4,ucoz.com,21249,2,1,54996,77494,46,3,2,2,2,4,3,4
f1d549d1-7c79-4e33-ac1d-88861a41d8ec,0,mysql.com,10000,3,1,43747,21249,38,2,2,2,4,2,6,4
e6e5f3a8-8aee-454c-a496-47312e41d750,5,mysql.com,32498,5,0,43747,54996,34,3,2,2,5,2,6,5
da21c923-b3f6-4500-b4c5-c7e811aa6e10,6,timesonline.co.uk,21249,5,1,21249,32498,46,5,2,6,2,1,6,2
e8a20417-4695-420f-8810-c281b99ef0a8,6,ucoz.com,21249,3,0,54996,66245,38,4,3,4,1,1,2,3
c64a5348-0bef-4d38-87d9-9913f05bfa07,3,admin.ch,21249,1,0,66245,43747,34,3,1,4,5,3,1,4
7da5539e-8b80-4af0-85e9-55f16df13d51,3,mysql.com,32498,4,0,66245,66245,50,3,1,5,3,1,2,2
09221dd8-57e6-4a27-8fc2-e9a5d6680cb2,1,nih.gov,43747,5,1,32498,10000,34,4,2,4,2,1,4,2
ec775cd6-e9cd-4f22-9f34-d3c443256894,2,nih.gov,10000,4,1,54996,54996,46,1,2,3,4,2,4,2
f58f9993-672f-405d-ae43-4c54fc4f75b2,3,ucoz.com,21249,2,0,54996,10000,34,2,5,1,2,1,3,5
a72419cf-fbe3-4e81-b1a2-7a3e052b8095,2,mysql.com,21249,5,1,43747,32498,38,0,2,4,1,1,3,5
2b6a43fd-def0-4cb1-9e94-c74d23b44c4c,0,ucoz.com,21249,1,1,21249,66245,34,4,3,2,3,1,6,5
8c6f0309-5890-46f6-8efc-722d25a85425,4,fastcompany.com,21249,2,1,54996,32498,34,1,3,5,1,2,5,2
21062bea-d82e-45e4-9467-bd073f7e7b3a,4,timesonline.co.uk,21249,1,0,77494,32498,46,3,1,4,2,2,4,4
ae166e1f-9497-4ccb-a568-6221bf14d432,0,timesonline.co.uk,21249,2,0,88743,54996,38,2,3,4,5,1,3,5
91b436f6-5c1d-4e39-9b54-6dd3430336d8,4,mysql.com,10000,1,0,66245,32498,42,2,3,2,3,1,5,5
83828e85-7543-4c5e-951f-4f1d7e416fa3,4,ucoz.com,10000,2,1,88743,43747,50,3,1,6,2,1,5,2
3b12aeb9-f339-4727-9c4a-a3505381b49c,1,admin.ch,21249,1,0,43747,21249,46,3,2,5,5,1,5,3
2287ed28-c39f-47d9-ba1d-9198a9f5d216,4,fastcompany.com,21249,1,0,10000,21249,42,5,3,3,6,1,3,3
b27df81a-3afa-41fd-8649-129eed631faa,3,mysql.com,10000,1,1,54996,43747,34,2,2,6,7,1,2,5
d267bf79-576e-457f-a5a0-fdd23d69ddd0,2,admin.ch,21249,1,0,66245,32498,50,1,2,5,3,5,4,5
6d0a979a-9fcc-42f1-ab6a-872dbca21f44,0,mysql.com,10000,5,0,21249,32498,34,3,1,2,4,1,3,5
63a2dda0-c0dc-4aaf-afd0-c18732b14d3a,3,timesonline.co.uk,10000,1,1,66245,43747,42,2,1,6,1,1,5,4
42571ec4-6a06-4484-a438-3a02f4a10019,3,nih.gov,32498,1,0,88743,10000,46,1,1,3,4,1,5,5
2a16b574-09bc-4510-b0f2-08572073f7e8,3,fastcompany.com,10000,3,1,10000,43747,42,3,1,5,3,1,7,3
0d734584-4072-46d5-b107-8140c27a531d,0,nih.gov,10000,4,0,32498,54996,46,3,4,6,3,2,7,5
e70b7ea6-fdaf-44a1-86ea-f9a9d6043613,3,mysql.com,10000,1,1,88743,10000,50,6,1,4,4,1,6,4
f527524d-dbb9-49f7-95ce-84859d745ef6,3,mysql.com,21249,1,0,10000,43747,42,5,1,5,4,3,4,4
bf35d60b-bd3a-4365-973f-82dc0a5a6ebf,6,admin.ch,10000,3,1,66245,32498,34,5,3,4,3,2,5,4
5842fc47-b828-4829-aefb-1ba85f6001d6,0,admin.ch,10000,2,1,77494,43747,42,4,2,5,1,2,4,5
7ca2f45f-d99d-470a-aef0-72be560a18a4,2,fastcompany.com,10000,2,1,32498,21249,46,3,3,6,5,3,7,3
276e3883-1285-4552-9642-3fbaa0c5f0ee,3,mysql.com,21249,1,0,66245,32498,30,2,3,4,4,2,2,4
5dd4bf10-7b82-4255-8d06-afa76d45cf9f,1,ucoz.com,10000,1,0,77494,43747,46,1,3,4,2,2,5,5
c56656ca-51cf-4643-a8ac-ddfadeb373a1,6,fastcompany.com,21249,4,0,66245,32498,50,4,3,3,4,1,2,5
33f73b77-5f17-45f9-bb9d-18d78755aa3f,4,ucoz.com,10000,2,1,66245,43747,50,2,2,2,3,1,3,3
fce6f3d3-417c-481a-874a-9efed4e29553,3,mysql.com,10000,2,0,88743,54996,46,0,2,6,5,2,3,5
16d80b77-7b02-4372-bdbb-3b28b5dcad5e,2,admin.ch,10000,1,0,32498,77494,34,4,1,3,4,1,3,2
415d98b9-3d43-4dc6-9315-9323d55c93ef,2,mysql.com,21249,2,0,32498,43747,50,4,1,3,6,2,2,2
eae1e485-9b17-446e-9ea6-dde8d1e7cdd7,4,admin.ch,21249,3,0,10000,43747,38,5,3,1,2,1,1,4
82755e94-295f-49b0-9801-d6e55afda5c5,2,ucoz.com,10000,5,1,66245,21249,38,4,2,4,3,3,3,4
e3d8635d-2484-43d3-91dd-1ccc0981afa3,4,fastcompany.com,21249,2,1,88743,43747,38,0,2,3,3,1,4,5
1620c6d3-7295-4c7a-a381-ef40f0791bf9,2,ucoz.com,21249,4,1,10000,21249,50,6,3,1,3,2,5,4
374d5b0c-c935-4c11-98d6-0f550dacaf7f,4,ucoz.com,21249,1,0,88743,43747,34,2,1,5,5,2,4,5
39da7363-7a02-433a-a1b2-ff012152ce9a,3,ucoz.com,10000,3,0,43747,43747,30,6,2,6,1,2,3,2
8b7a54d5-a3ed-41b4-8328-7b157a9e3c85,1,fastcompany.com,10000,1,0,21249,43747,42,0,1,3,2,2,7,2
d9672f6e-9704-4d3d-a86e-42962c8e5cf7,2,ucoz.com,10000,1,0,32498,32498,46,3,2,3,4,4,5,5
cbfa99aa-124b-4f5f-ab2a-4be0578213a1,4,mysql.com,10000,1,0,88743,32498,38,1,1,5,4,1,6,3
ab67febe-195d-4efe-9363-7d863a0ab529,1,mysql.com,43747,1,0,66245,21249,38,3,2,5,3,1,2,2
7a71a90e-d650-4c19-81cc-5d0b48bdeea2,4,mysql.com,10000,1,1,10000,43747,38,4,2,3,5,3,3,5
25aeec75-505a-42a1-8b40-5052f10d3d33,5,mysql.com,10000,1,1,77494,10000,38,6,2,3,2,2,7,4
2054bbd5-5580-413d-a7ff-43c0b03476ab,2,nih.gov,10000,1,1,88743,66245,42,1,1,3,5,2,4,1
cd7c22a8-32ee-4cfd-908e-d148676f13b3,1,mysql.com,21249,2,0,54996,43747,50,1,1,2,5,3,4,5
3e0f8bbd-09a0-42c3-abea-4712406c0509,1,admin.ch,21249,1,1,54996,21249,34,2,2,4,5,1,6,4
b7415d4e-dec8-4664-b9a2-60f0e7e56444,4,fastcompany.com,21249,1,0,21249,66245,46,2,1,6,4,1,5,2
e89b115e-fdba-4551-9621-24febe3778dd,4,admin.ch,21249,5,1,10000,54996,42,3,5,4,3,1,2,5
0c06a514-bb05-4e0d-bcf6-1c53fa03a472,6,mysql.com,21249,1,0,66245,32498,46,3,1,5,5,1,4,5
63c9a549-31c1-425c-ba91-9457ee3daa01,2,fastcompany.com,10000,4,1,88743,21249,42,1,5,6,6,2,5,3
c4d138e9-88ca-40f4-8000-260f53a06fcc,3,nih.gov,32498,4,1,32498,43747,34,3,3,4,3,1,4,4
580fb1d6-d18a-4da9-af70-05c515875169,2,fastcompany.com,10000,2,1,43747,10000,46,2,3,2,3,2,5,4
11507d66-4768-499e-a237-ed30d8d6bc9a,1,nih.gov,10000,4,0,10000,32498,38,1,1,6,4,3,3,5
8a2e17ca-573e-41c9-aae5-c39f51b1c66b,0,fastcompany.com,21249,1,1,66245,43747,38,1,1,3,3,1,1,3
67ca665d-d211-4d31-a39c-337bb48acac9,4,mysql.com,21249,3,0,21249,32498,46,6,2,5,4,3,3,4
86469e4c-ccd5-4658-bd06-f86ac74fc261,6,ucoz.com,21249,3,1,10000,10000,42,6,2,5,1,1,4,4
00a202d3-a92d-4e93-abbe-ee77afbf844f,4,fastcompany.com,21249,5,0,21249,32498,46,3,3,3,2,2,6,5
e9cdf33f-a15c-4ce6-b773-beb3b3bbddfe,2,admin.ch,21249,3,0,10000,43747,46,0,2,6,3,2,5,4
2d63780d-1d38-4f69-b33f-e439c0711b3c,1,admin.ch,10000,1,1,21249,88743,34,4,3,6,2,1,4,1
824c6e26-d46a-4d25-a4ce-9053da60d4f5,5,ucoz.com,32498,5,0,88743,77494,50,1,3,5,3,2,6,3
59f56e99-7cbc-439c-9f9a-ad3584e7ef40,1,fastcompany.com,10000,2,0,77494,43747,42,6,4,4,2,1,3,3
4a940a95-483f-4634-ba0d-d0504bda9d4c,1,mysql.com,21249,4,1,77494,43747,34,4,2,6,2,3,2,4
0a95bb07-c960-454b-ba4b-0f1ef31396f3,2,mysql.com,21249,1,0,21249,43747,50,3,1,2,2,1,4,3
58573191-d732-488c-8b78-f699b93f5951,1,admin.ch,10000,5,0,88743,88743,42,3,1,2,1,3,4,3
455e9e56-04ab-4572-835b-69a9db4fda94,6,admin.ch,21249,1,0,77494,43747,38,5,2,3,3,2,6,4
52662916-58fc-40cd-83a5-0ccabdfc38a9,4,fastcompany.com,21249,2,1,77494,32498,42,4,1,6,2,3,3,2
e819e877-937e-4495-8919-574470122538,2,mysql.com,10000,3,0,88743,21249,38,1,2,6,5,2,7,5
b1e215fa-96e1-4f3e-bbdc-bcd21f44dc4e,6,admin.ch,21249,1,1,32498,54996,38,0,2,6,5,2,1,5
616fe6d8-fae4-4336-87e3-581155acaca4,4,ucoz.com,21249,1,0,10000,54996,42,2,1,1,3,2,4,4
5a82b1aa-c955-4419-802c-08ef5b5999ab,4,nih.gov,10000,1,0,10000,66245,50,4,1,2,2,1,6,5
5677664a-fba2-47be-921b-99438607bc7e,3,ucoz.com,10000,2,1,21249,21249,46,4,1,6,4,1,3,3
625a613e-d4e0-4521-95d7-f5c3d6de3212,2,nih.gov,21249,1,1,54996,32498,38,1,1,4,1,1,4,5
54111779-124d-40c3-9737-b293a70e07b8,3,nih.gov,21249,1,1,66245,77494,42,6,3,6,6,1,1,3
22be38cf-8380-46f5-838e-d596d5b69fa7,2,nih.gov,10000,1,1,66245,54996,46,4,4,3,3,3,1,5
0c615160-e222-4dca-8051-a23f52b1469a,5,nih.gov,10000,1,0,43747,21249,30,6,1,3,3,2,3,3
21ea9ae0-9f71-4e8a-b7fd-40d53f7cddc7,0,fastcompany.com,21249,5,0,77494,54996,46,1,1,5,2,2,3,4
d30ef2e0-8431-4f58-a210-d2472a6eaf0c,2,fastcompany.com,10000,2,0,66245,88743,30,2,2,4,5,3,3,4
1f36630c-e525-4f5e-b186-347b39cb931b,3,mysql.com,21249,5,0,10000,43747,34,3,2,2,2,3,6,5
c20a1da0-d15e-4a79-b8e1-78b335364419,3,nih.gov,21249,1,1,21249,66245,46,1,4,6,5,1,3,3
3cfc7288-2051-4685-89a5-bbbcda4a6344,4,admin.ch,10000,2,1,43747,66245,42,0,1,6,5,3,4,1
556f32aa-4251-43db-bb11-c25ce18fbcfb,6,admin.ch,10000,1,0,88743,21249,50,6,3,6,4,2,4,2
036d9568-c53c-4bbd-8fb0-42f899d3e747,0,mysql.com,10000,3,0,43747,10000,34,0,3,3,5,1,4,5
5d6b4bd5-3452-4ef2-97da-8c8f80e7b1c6,2,admin.ch,21249,1,1,10000,77494,38,6,1,3,3,4,5,4
24f1118e-db2f-483f-a2aa-259b96734ca2,2,fastcompany.com,21249,1,1,54996,54996,42,6,3,4,4,1,5,4
cc3dc216-a4f2-4457-96d5-93d59ffb3ac7,1,mysql.com,21249,1,1,21249,21249,38,3,1,2,4,2,3,3
4c51ad27-3626-4d11-a4b7-2a39d25b1112,4,fastcompany.com,21249,2,1,88743,21249,38,1,1,4,4,3,3,2
d9f9f9dc-4184-4216-8b6c-ad92395dc50f,2,admin.ch,21249,1,1,66245,32498,34,2,1,2,1,2,3,3
9d9fed34-31a3-4f29-8f86-b3c9d77feb0c,6,fastcompany.com,43747,3,0,32498,21249,42,3,1,4,1,1,6,5
2ddcf585-e6ff-43fe-badc-7d0adbd49880,2,timesonline.co.uk,10000,2,0,88743,43747,30,0,1,3,2,1,4,5
43131f70-9d84-4545-a6a0-7175b6839b8e,2,ucoz.com,10000,5,0,10000,54996,38,3,2,4,3,2,6,5
978d8980-124c-4972-8de2-363f3d7224a8,1,timesonline.co.uk,10000,1,1,43747,66245,34,1,1,5,3,3,4,3
969e1f12-8749-4b5b-932f-332dc47ccc24,2,fastcompany.com,21249,2,1,77494,54996,38,1,2,6,7,3,4,4
fecf3900-1613-4157-8f3a-cb049a70478c,2,admin.ch,21249,1,1,21249,21249,50,2,1,3,5,1,3,5
0322f514-b67e-4061-b3e4-ef8233c44e67,5,nih.gov,32498,1,1,10000,10000,34,3,1,2,2,1,6,3
b4c0d30a-be32-4027-b298-abae10f2dcff,1,ucoz.com,10000,1,1,66245,54996,38,6,3,3,3,3,6,5
060d890f-a768-4a05-b164-a504674620f6,2,ucoz.com,10000,4,0,32498,66245,38,4,1,5,5,3,4,5
e97ac8c1-d941-4bae-844f-05cf175c97da,6,ucoz.com,32498,5,1,43747,43747,38,2,2,6,4,1,5,5
dda8b7f8-ebdb-4bd7-8609-6e130ddd700d,0,nih.gov,10000,1,1,77494,66245,42,2,2,2,2,3,4,2
6d623eff-98d3-48b5-b5b1-9ec21b18182b,3,nih.gov,21249,2,0,54996,21249,42,1,3,5,3,1,3,5
ffbd3ecf-5235-495f-a7f1-689171e16184,4,fastcompany.com,10000,1,0,43747,43747,38,6,2,6,5,1,1,5
472dfbcd-3ec8-4c61-a10a-7895ff192c6f,3,fastcompany.com,10000,1,1,21249,43747,42,5,1,1,3,4,5,3
8bbe40b4-0951-45e1-bb64-8322e8d6f369,2,fastcompany.com,10000,2,0,43747,21249,38,6,2,5,6,4,4,4
4a6fa17d-a798-40c8-9447-4fac68fa337c,2,timesonline.co.uk,21249,5,0,77494,10000,34,2,1,2,4,2,3,2
739e5cd3-db74-413b-b25e-c90e0c3c00a1,2,nih.gov,21249,3,1,54996,54996,42,4,1,6,3,1,5,5
6281bd0f-7074-476c-911d-2ff76d5faa4c,2,admin.ch,10000,1,0,77494,66245,38,2,1,3,1,2,7,5
adc691d2-c7b0-482e-9acd-1cbc16031d48,1,admin.ch,21249,5,1,10000,43747,42,4,1,4,4,1,4,4
7ca0cb20-82fc-4e77-949a-6bf23553f6e5,2,timesonline.co.uk,32498,2,1,10000,54996,46,1,2,5,2,1,2,3
26874a15-edcb-420d-898e-1feba43b3931,0,admin.ch,32498,2,1,21249,43747,42,0,3,4,4,3,3,4
fe168cf6-87f1-4225-96ba-0348e928b633,1,fastcompany.com,21249,2,1,66245,10000,30,4,1,6,4,1,2,4
1738eb8d-ef70-4d9f-b116-0d81eacdface,1,admin.ch,10000,1,0,77494,54996,38,2,1,2,4,2,3,2
fe677e95-7ef6-42d5-9e61-f1f09afa13c6,0,fastcompany.com,10000,3,1,21249,21249,42,4,1,3,2,2,5,5
7ddafc51-2f1a-40cd-b3c0-b835832c35fe,3,admin.ch,10000,5,0,66245,32498,34,3,1,4,1,2,2,3
a645db63-60a6-458c-8bf3-3df5618cb2e7,4,mysql.com,32498,1,1,32498,21249,38,2,2,4,4,2,3,1
bb89e800-d17e-4577-90a5-e40f74981677,2,admin.ch,21249,2,1,66245,21249,34,1,1,3,4,2,3,5
80657400-51bf-4c7c-b9eb-76c9f6ed3eca,6,ucoz.com,32498,2,1,32498,43747,38,2,1,5,7,2,7,5
34f246da-d7b3-413a-8152-2bc11553e554,0,mysql.com,32498,1,1,88743,32498,50,0,4,6,3,4,4,4
fc5eea30-8258-400b-bda5-99f00c21a575,0,nih.gov,21249,1,0,10000,21249,42,3,2,6,3,3,4,5
d075de66-a38d-4b78-8291-b72948a8f14c,3,ucoz.com,21249,2,1,32498,10000,42,6,2,6,3,1,3,3
d205927a-ff84-4e2f-91fa-03ca1a633cc3,4,timesonline.co.uk,21249,1,0,10000,32498,34,3,4,6,3,2,5,4
b4c69743-9414-4fc9-a15a-143225f70b05,0,fastcompany.com,21249,2,1,21249,43747,30,6,2,4,1,3,3,4
1dc366f7-cd86-4710-89b7-de0b127b4e2c,5,ucoz.com,10000,1,1,66245,32498,30,1,2,5,6,3,6,4
0dad6fdc-ee43-42da-b1f8-bb4d673e2b5a,3,mysql.com,10000,1,1,77494,32498,34,4,3,3,4,1,6,4
d476a511-5b36-44af-84a7-957a4b5b9c0c,2,admin.ch,10000,2,0,32498,54996,50,2,1,5,2,2,6,3
7e132d76-7b6d-4b49-b33f-91c14346348b,2,mysql.com,10000,2,1,32498,66245,38,0,4,3,7,2,6,5
e061a2cd-e46e-49d9-8951-d61ea47e3130,4,ucoz.com,21249,5,1,10000,66245,38,3,3,4,4,2,6,4
6153df11-8a68-4f31-99e8-84430c4728e4,1,mysql.com,10000,3,1,66245,43747,38,3,2,5,2,1,2,2
5e99b79b-12da-4955-86ac-442a92cd58d6,5,fastcompany.com,10000,5,1,77494,32498,38,5,3,4,1,1,2,5
cddd9512-70d1-44b6-9f7a-d880d0a581a4,4,ucoz.com,10000,1,0,88743,32498,34,2,4,6,3,2,3,3
85ac0a22-0525-4093-a988-a80f111abd24,1,fastcompany.com,10000,2,1,66245,21249,42,4,1,6,1,1,6,4
072591f7-11eb-4850-b7de-4e384d193672,2,ucoz.com,21249,2,1,21249,43747,46,1,1,4,3,2,4,5
f64e8c51-660f-41e9-9f23-a6a20294e428,5,fastcompany.com,10000,1,1,77494,54996,34,2,3,3,3,3,1,4
6f17ec05-0b2b-4f6e-90e0-d6dec540dede,2,fastcompany.com,21249,1,1,10000,66245,50,3,2,6,3,3,1,5
3f1942c4-0683-4b53-b189-a8de69425487,6,fastcompany.com,10000,4,1,32498,88743,42,1,2,4,7,2,3,4
d5159222-517c-4ae0-8b49-25a040ea1f03,3,mysql.com,10000,3,0,43747,54996,46,6,3,3,7,1,4,5
af752834-b789-4548-91b1-f58795170779,3,fastcompany.com,10000,3,0,88743,21249,30,2,1,2,2,2,3,1
cc17ab80-8c86-424f-80a4-59d9639a4b1b,4,admin.ch,10000,1,0,43747,21249,46,1,1,6,5,1,2,3
be6d26c8-7390-468c-9066-7219b9060d4b,3,mysql.com,10000,2,1,43747,32498,50,3,1,4,2,2,3,5
12c9da88-775c-4adb-b620-01dafb0ecbb0,3,mysql.com,10000,3,1,10000,54996,38,2,1,4,2,2,4,4
6b6aa20f-5721-43bf-af7b-ed0e0ce7bef6,2,ucoz.com,10000,2,1,54996,54996,34,5,3,5,5,4,1,2
e913be40-3628-4dae-995e-f52327a05af4,3,mysql.com,21249,1,0,21249,10000,38,2,1,3,1,4,3,5
bad99e11-43c2-4877-b7ca-ccc195f087f2,4,mysql.com,32498,3,1,77494,43747,46,3,2,3,2,1,6,5
d65bfd86-e284-412d-b81b-a4a86daf354c,4,fastcompany.com,21249,3,0,88743,21249,34,1,1,6,3,2,5,3
46f4ef56-b068-4cef-a7cb-372a2e9aa27a,2,mysql.com,10000,1,0,21249,43747,34,1,1,3,4,3,2,5
730d6c94-2235-4cd1-904b-e84de84aa5b2,2,mysql.com,10000,2,0,10000,21249,38,4,3,3,2,2,7,1
ad2c1fbc-124f-4e2f-b536-eb52ef914877,6,admin.ch,10000,1,1,21249,32498,46,2,2,6,4,1,5,5
e2d53080-e177-4bae-9133-598e5655f8ce,2,ucoz.com,21249,5,1,21249,66245,38,1,3,3,4,2,5,3
b9ba9e3c-3ac8-4f50-82ff-4817636d9b3a,1,nih.gov,10000,1,0,88743,66245,34,5,1,6,2,2,4,2
17c01d15-8765-4d54-878e-c4ad6441e158,2,mysql.com,21249,2,0,32498,88743,38,5,2,2,3,1,4,3
6512c7e1-a180-45b4-8593-e78480870b8a,6,mysql.com,10000,4,0,32498,21249,38,3,3,1,1,2,5,2
8ccb1a6e-88f6-4b4c-bc4c-36d254190bcf,6,ucoz.com,10000,1,1,66245,66245,30,4,2,2,7,1,4,5
b4698043-9f5d-4a65-9e74-6653ea24276f,2,ucoz.com,21249,4,1,10000,32498,30,2,4,3,5,2,5,5
d831e03b-0921-4caa-a149-e787979e6704,4,admin.ch,32498,2,1,66245,21249,50,6,2,6,6,2,4,3
1aceb1bb-d530-4871-8eb1-8c500e5b5f15,4,fastcompany.com,21249,4,1,77494,10000,38,2,2,6,3,1,4,5
7a6b2ff4-9562-4f77-9969-8428e0baf36b,6,mysql.com,32498,1,0,21249,32498,42,1,3,5,1,2,5,4
f48aeded-d3a7-44ee-a971-4b071b357a72,2,mysql.com,10000,1,1,66245,21249,46,5,1,6,4,1,2,4
6207698e-6d8c-4186-962b-534b0573d0fb,2,mysql.com,21249,5,1,43747,21249,38,2,2,4,6,2,5,4
6e44aa33-bae6-4f5c-a667-241a41eadb23,1,ucoz.com,21249,3,1,88743,32498,42,2,2,6,2,3,3,3
60a3dc2b-a6b5-4d0c-9dbd-ea958b2070ff,6,mysql.com,10000,1,1,10000,32498,38,1,3,3,3,2,6,2
71c2cd3e-63a8-48db-a995-5971255d781f,2,ucoz.com,10000,1,1,43747,66245,50,2,2,3,4,3,2,3
86b40510-f93b-4829-a08c-001513d9d333,4,mysql.com,21249,2,0,54996,54996,42,5,1,2,1,2,7,5
c750ce26-51ca-4254-96e3-ba51d20f8dd8,5,mysql.com,21249,4,1,77494,21249,46,5,3,1,6,2,1,3
81e9932b-c086-4431-81f3-da2d44a139df,3,admin.ch,32498,2,1,32498,77494,50,3,1,3,5,4,2,3
66d3f6c9-62b3-4ea6-bd47-e92ee5e46d15,1,admin.ch,21249,4,0,77494,21249,46,6,2,6,2,1,4,5
ff7529cc-2faf-42e2-86f9-231e74f29e6a,5,nih.gov,10000,2,1,77494,43747,46,3,1,2,4,2,7,3
7a7b8e18-28d8-452d-9e5e-b479d7e0f2df,5,timesonline.co.uk,10000,1,1,10000,10000,38,2,2,1,6,2,6,4
70c986d7-b4b9-4e82-81fe-de2ef3cf5d95,6,nih.gov,21249,5,0,21249,21249,38,5,1,6,3,2,7,4
63258204-373f-42e9-9b70-cd7541b34ed2,6,ucoz.com,10000,2,1,10000,32498,34,5,1,6,4,3,4,2
ab98b3aa-f72b-47bc-8953-dc1313ffdbfe,2,admin.ch,10000,4,0,66245,32498,50,3,1,2,3,1,5,4
540a9232-1c7a-464c-8883-6c322efbfdb8,1,nih.gov,21249,1,1,32498,32498,38,1,2,3,4,2,3,3
ad0545b2-417b-422d-9bbc-320a3170e190,6,mysql.com,10000,1,1,66245,54996,46,3,1,6,5,2,3,3
1eed12d4-3d62-411e-89b7-ab76b27af99a,3,nih.gov,21249,2,0,66245,43747,34,6,2,1,7,2,4,1
a989a9ca-293e-4c5d-b2cd-b4bb727f6420,2,nih.gov,10000,3,1,43747,43747,38,6,3,6,5,3,4,4
c34321c7-c9f3-41dd-8cc3-61fce9ebcb3b,1,fastcompany.com,21249,1,0,77494,43747,42,2,1,3,2,2,5,3
369b960c-2c7d-4600-8cc7-7514b75b605f,2,mysql.com,21249,3,1,66245,32498,38,3,1,2,2,5,5,5
51f7bb9f-75ff-45ed-abeb-5d3d1254cc15,4,mysql.com,21249,2,1,43747,10000,34,1,2,3,7,1,3,2
75b54cc9-3f69-4c79-92c1-7cbd47b46bdc,3,nih.gov,21249,2,0,21249,32498,42,1,1,4,3,1,2,3
86042b28-7d8d-4804-bd8f-a4a2504054ab,1,mysql.com,10000,4,0,43747,66245,50,3,1,6,5,3,2,2
1e310f06-e577-4e69-9182-039b1547e15b,3,nih.gov,21249,1,1,54996,32498,38,1,2,6,4,1,3,4
975f9ebb-4b8a-49fd-8664-eb295347df15,3,ucoz.com,32498,2,1,43747,32498,34,6,2,6,3,2,5,5
33725f61-1d48-45e0-a631-18e2a5283e48,6,ucoz.com,10000,3,0,43747,21249,50,4,1,4,7,2,3,5
2a26ea71-2d28-4b74-b7c3-540557eabd77,4,ucoz.com,21249,1,1,77494,10000,34,2,3,4,7,1,3,3
bb44457c-8a61-4d53-a827-fd4fd54739e0,2,nih.gov,10000,2,0,43747,54996,34,3,1,1,4,3,2,4
3c637285-b5fa-4d98-a8f2-199260ae2f45,1,mysql.com,21249,1,1,88743,88743,50,0,2,4,3,1,3,3
df4f83c5-6adb-44bd-8d19-26a8603e3c3d,3,fastcompany.com,21249,2,1,43747,88743,38,1,1,3,4,3,2,3
2aaf1fed-b70f-46e9-9674-e285585a77fe,1,mysql.com,21249,5,0,88743,32498,34,5,1,6,2,3,5,1
17b39179-3068-48c5-8bb8-5d789a1da87e,3,fastcompany.com,10000,1,1,43747,10000,34,2,2,5,5,1,6,4
ecae9b17-29dc-4ec0-a755-0092253b3ec6,4,mysql.com,21249,4,1,66245,43747,50,5,1,2,3,2,3,3
287eb251-1c4a-466a-b09d-efb22d6f5275,2,admin.ch,43747,1,1,43747,77494,46,4,2,4,2,1,7,5
065fa19c-0d24-452e-b54c-4066cb6fddae,5,fastcompany.com,10000,3,0,32498,43747,38,6,1,4,1,4,5,3
d40b9f76-729b-4415-8325-bd97957f2d47,4,timesonline.co.uk,21249,1,0,77494,43747,42,5,2,6,3,2,5,5
490e2856-717f-4fbb-a094-f5a181c54d88,3,mysql.com,10000,4,0,10000,32498,42,4,3,4,4,3,5,5
23fc9159-2170-429a-a510-3f76a4f218a6,0,fastcompany.com,10000,3,0,43747,54996,50,1,1,2,4,1,7,2
7e5f6533-285d-4079-b18a-abc2015c895b,0,timesonline.co.uk,21249,1,1,32498,54996,46,6,2,5,2,1,7,1
770913b1-5131-40d9-a8bc-328ea31cde02,2,ucoz.com,21249,1,0,54996,32498,38,1,1,3,4,3,6,2
8f16cafe-ef3b-49b4-a869-e0cd63c12bfa,3,timesonline.co.uk,10000,1,1,10000,32498,30,1,2,4,7,4,7,4
3569a149-064e-424f-a3ec-25b9cb5925d6,0,mysql.com,10000,2,1,32498,66245,42,3,1,3,2,3,2,5
27e41e92-f0af-425b-bfca-6e381b470f9c,2,timesonline.co.uk,32498,2,1,32498,88743,38,3,1,5,3,2,3,2
5494a8cf-22e8-4acb-9844-18d240dc85d3,3,fastcompany.com,10000,5,1,88743,54996,50,6,2,4,4,2,5,5
2b53e2d5-6807-4198-b429-3b579008c40b,0,admin.ch,10000,1,1,32498,66245,42,2,3,6,7,4,4,2
676b9089-332d-4323-875a-855a860de261,1,ucoz.com,21249,1,0,66245,32498,30,6,4,6,3,1,2,5
bd056509-049c-40fe-a247-f5939bb1b547,6,fastcompany.com,10000,1,1,43747,43747,38,3,3,6,5,2,3,4
8b569a8b-a48b-4a3e-a6c9-fbdd6672ba19,2,mysql.com,21249,1,0,10000,43747,46,3,3,1,2,3,4,1
18a646f9-4bf9-486d-979d-085db37e1787,3,fastcompany.com,21249,2,0,54996,32498,38,1,3,5,2,1,4,2
f1945fc9-95ad-4ade-b7a4-a38bdb6f5751,2,mysql.com,10000,1,1,21249,21249,38,1,1,2,6,1,7,1
